# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
121429,8,1
121429,w,1
121714,d,1
121714,r,0
121857,Ctrl+i,1
122000,Ctrl+i,1
122000,o,1
122000,u,0
122286,p,1
122286,y,1
122286,7,0
122429,Ctrl+i,1
122572,a,0
122572,Ctrl+i,1
122572,r,0
122572,7,0
122714,e,1
122857,i,1
122857,6,1
123000,Ctrl+i,1
123143,y,1
123143,Ctrl+i,1
123143,q,1
123143,4,1
123429,w,1
123429,5,1
123572,Ctrl+i,1
123714,Ctrl+i,1
123714,9,1
123714,5,1
124000,t,1
124000,w,1
124143,Ctrl+i,1
124286,i,1
124286,Ctrl+i,1
124286,t,1
124572,r,0
124572,4,1
124714,Ctrl+i,1
124857,Ctrl+i,1
124857,o,1
124857,e,1
124857,4,1
125000,q,1
125143,7,0
125286,Ctrl+i,1
125429,Ctrl+i,1
125429,a,0
125429,9,1
125429,9,1
125714,d,1
125714,Ctrl+i,1
125714,8,1
125714,0,0
126000,g,1
126000,0,0
126000,w,1
126286,d,1
126286,r,0
126572,p,1
126857,f,0
126857,i,1
126857,q,1
127143,g,1
127143,9,1
127143,y,1
127429,f,0
127429,8,1
127429,t,1
127714,a,0
127714,6,1
127714,e,1
128000,Ctrl+i,1
128000,h,1
128000,9,1
128000,5,1
128000,5,1
128286,5,1
128286,5,1
128286,w,1
128572,Ctrl+i,1
128572,j,1
128572,r,0
128857,g,1
128857,t,1
129143,4,1
129143,4,1
129143,r,0
129286,Ctrl+i,1
129429,Ctrl+i,1
129429,4,1
129429,4,1
129429,e,1
129572,q,1
129714,h,1
129714,5,1
129714,5,1
129857,Ctrl+i,1
130000,f,0
130000,Ctrl+i,1
130000,9,1
130000,7,0
130000,7,0
130286,8,1
130286,8,1
130286,0,0
130429,Ctrl+i,1
130572,Ctrl+i,1
130572,w,1
130572,8,1
130572,8,1
130857,h,1
130857,r,0
131000,Ctrl+i,1
131143,h,0
131143,Ctrl+i,1
131143,u,0
131429,y,1
131429,7,0
131572,Ctrl+i,1
131714,Ctrl+i,1
131714,h,1
131714,r,0
131714,7,0
131857,e,1
132000,j,1
132000,6,1
132143,Ctrl+i,1
132286,Ctrl+i,1
132286,k,0
132286,4,1
132286,q,1
132572,z,1
